"","participant.label","type","age","gender","income","education","conservative_liberal","conservative_liberal.binary","cc_concern.mean","total_co2","rating","vignette","diet","flying","electricity","regional","recycling","commute"
"1944","5fd7b5c1b6d6ef043967330c","16",59,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",7,"right-leaning",2.5,4.4,7,9,"vegetarian","flies 2/year","100% renewable energy supply","only regional","does not recycle","takes the bus"
"1945","5fd7b5c1b6d6ef043967330c","2.",59,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",7,"right-leaning",2.5,4.4,2,1,"vegetarian","takes train (does not fly)","100% renewable energy supply","only regional","recycles","take the bike"
"1946","5fd7b5c1b6d6ef043967330c","3.",59,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",7,"right-leaning",2.5,4.4,6,13,"vegetarian","flies 2/year","mixed energy supply","regional and imported","recycles","take the bike"
"1947","5fd7b5c1b6d6ef043967330c","4.",59,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",7,"right-leaning",2.5,4.4,7,3,"meat-based","takes train (does not fly)","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"1948","5fd7b5c1b6d6ef043967330c","5.",59,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",7,"right-leaning",2.5,4.4,6,2,"vegetarian","takes train (does not fly)","100% renewable energy supply","regional and imported","recycles","takes the bus"
"1949","5fd7b5c1b6d6ef043967330c","6.",59,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",7,"right-leaning",2.5,4.4,7,15,"meat-based","flies 2/year","mixed energy supply","only regional","does not recycle","take the bike"
"1950","5fd7b5c1b6d6ef043967330c","7.",59,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",7,"right-leaning",2.5,4.4,6,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"1951","5fd7b5c1b6d6ef043967330c","8.",59,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",7,"right-leaning",2.5,4.4,5,5,"vegetarian","takes train (does not fly)","mixed energy supply","only regional","does not recycle","take the bike"
"1952","5fd7b5c1b6d6ef043967330c","9.",59,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",7,"right-leaning",2.5,4.4,7,10,"meat-based","flies 2/year","100% renewable energy supply","only regional","does not recycle","take the bike"
"1953","6009aabebe921302cf083b53","1.",57,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,3.9,4,2,"vegetarian","takes train (does not fly)","100% renewable energy supply","regional and imported","recycles","takes the bus"
"1954","6009aabebe921302cf083b53","10",57,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,3.9,7,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
"1955","6009aabebe921302cf083b53","11",57,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,3.9,4,9,"vegetarian","flies 2/year","100% renewable energy supply","only regional","does not recycle","takes the bus"
"1956","6009aabebe921302cf083b53","12",57,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,3.9,5,5,"vegetarian","takes train (does not fly)","mixed energy supply","only regional","does not recycle","take the bike"
"1957","6009aabebe921302cf083b53","13",57,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,3.9,4,7,"vegetarian","takes train (does not fly)","mixed energy supply","regional and imported","does not recycle","takes the bus"
"1958","6009aabebe921302cf083b53","14",57,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,3.9,7,12,"meat-based","flies 2/year","100% renewable energy supply","regional and imported","recycles","takes the bus"
"1959","6009aabebe921302cf083b53","15",57,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,3.9,4,11,"meat-based","takes train (does not fly)","mixed energy supply","only regional","recycles","takes the bus"
"1960","6009aabebe921302cf083b53","16",57,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,3.9,7,6,"vegetarian","flies 2/year","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"1961","6009aabebe921302cf083b53","2.",57,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,3.9,6,15,"meat-based","flies 2/year","mixed energy supply","only regional","does not recycle","take the bike"
"1962","6009aabebe921302cf083b53","3.",57,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,3.9,3,14,"vegetarian","flies 2/year","mixed energy supply","only regional","recycles","takes the bus"
"1963","6009aabebe921302cf083b53","4.",57,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,3.9,1,1,"vegetarian","takes train (does not fly)","100% renewable energy supply","only regional","recycles","take the bike"
"1964","6009aabebe921302cf083b53","5.",57,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,3.9,6,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"1965","6009aabebe921302cf083b53","6.",57,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,3.9,4,13,"vegetarian","flies 2/year","mixed energy supply","regional and imported","recycles","take the bike"
"1966","6009aabebe921302cf083b53","7.",57,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,3.9,7,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"1967","6009aabebe921302cf083b53","8.",57,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,3.9,5,3,"meat-based","takes train (does not fly)","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"1968","6009aabebe921302cf083b53","9.",57,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,3.9,5,10,"meat-based","flies 2/year","100% renewable energy supply","only regional","does not recycle","take the bike"
"1969","600c415a8f1fb8334df20e2a","1.",34,"Male","23.001£ to 30.500£","Further education",3,"left-leaning",6,4.9,5,15,"meat-based","flies 2/year","mixed energy supply","only regional","does not recycle","take the bike"
"1970","600c415a8f1fb8334df20e2a","10",34,"Male","23.001£ to 30.500£","Further education",3,"left-leaning",6,4.9,4,6,"vegetarian","flies 2/year","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"1971","600c415a8f1fb8334df20e2a","11",34,"Male","23.001£ to 30.500£","Further education",3,"left-leaning",6,4.9,4,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"1972","600c415a8f1fb8334df20e2a","12",34,"Male","23.001£ to 30.500£","Further education",3,"left-leaning",6,4.9,4,11,"meat-based","takes train (does not fly)","mixed energy supply","only regional","recycles","takes the bus"
"1973","600c415a8f1fb8334df20e2a","13",34,"Male","23.001£ to 30.500£","Further education",3,"left-leaning",6,4.9,3,1,"vegetarian","takes train (does not fly)","100% renewable energy supply","only regional","recycles","take the bike"
"1974","600c415a8f1fb8334df20e2a","14",34,"Male","23.001£ to 30.500£","Further education",3,"left-leaning",6,4.9,5,7,"vegetarian","takes train (does not fly)","mixed energy supply","regional and imported","does not recycle","takes the bus"
"1975","600c415a8f1fb8334df20e2a","15",34,"Male","23.001£ to 30.500£","Further education",3,"left-leaning",6,4.9,5,10,"meat-based","flies 2/year","100% renewable energy supply","only regional","does not recycle","take the bike"
"1976","600c415a8f1fb8334df20e2a","16",34,"Male","23.001£ to 30.500£","Further education",3,"left-leaning",6,4.9,5,2,"vegetarian","takes train (does not fly)","100% renewable energy supply","regional and imported","recycles","takes the bus"
"1977","600c415a8f1fb8334df20e2a","2.",34,"Male","23.001£ to 30.500£","Further education",3,"left-leaning",6,4.9,8,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
"1978","600c415a8f1fb8334df20e2a","3.",34,"Male","23.001£ to 30.500£","Further education",3,"left-leaning",6,4.9,6,3,"meat-based","takes train (does not fly)","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"1979","600c415a8f1fb8334df20e2a","4.",34,"Male","23.001£ to 30.500£","Further education",3,"left-leaning",6,4.9,4,13,"vegetarian","flies 2/year","mixed energy supply","regional and imported","recycles","take the bike"
"1980","600c415a8f1fb8334df20e2a","5.",34,"Male","23.001£ to 30.500£","Further education",3,"left-leaning",6,4.9,4,14,"vegetarian","flies 2/year","mixed energy supply","only regional","recycles","takes the bus"
"1981","600c415a8f1fb8334df20e2a","6.",34,"Male","23.001£ to 30.500£","Further education",3,"left-leaning",6,4.9,4,12,"meat-based","flies 2/year","100% renewable energy supply","regional and imported","recycles","takes the bus"
"1982","600c415a8f1fb8334df20e2a","7.",34,"Male","23.001£ to 30.500£","Further education",3,"left-leaning",6,4.9,5,5,"vegetarian","takes train (does not fly)","mixed energy supply","only regional","does not recycle","take the bike"
"1983","600c415a8f1fb8334df20e2a","8.",34,"Male","23.001£ to 30.500£","Further education",3,"left-leaning",6,4.9,5,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"1984","600c415a8f1fb8334df20e2a","9.",34,"Male","23.001£ to 30.500£","Further education",3,"left-leaning",6,4.9,3,9,"vegetarian","flies 2/year","100% renewable energy supply","only regional","does not recycle","takes the bus"
"1985","600c50439b60d826f3052f7d","1.",36,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",6,4.2,5,11,"meat-based","takes train (does not fly)","mixed energy supply","only regional","recycles","takes the bus"
"1986","600c50439b60d826f3052f7d","10",36,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",6,4.2,8,15,"meat-based","flies 2/year","mixed energy supply","only regional","does not recycle","take the bike"
"1987","600c50439b60d826f3052f7d","11",36,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",6,4.2,6,3,"meat-based","takes train (does not fly)","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"1988","600c50439b60d826f3052f7d","12",36,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",6,4.2,1,1,"vegetarian","takes train (does not fly)","100% renewable energy supply","only regional","recycles","take the bike"
"1989","600c50439b60d826f3052f7d","13",36,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",6,4.2,5,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"1990","600c50439b60d826f3052f7d","14",36,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",6,4.2,6,13,"vegetarian","flies 2/year","mixed energy supply","regional and imported","recycles","take the bike"
"1991","600c50439b60d826f3052f7d","15",36,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",6,4.2,5,12,"meat-based","flies 2/year","100% renewable energy supply","regional and imported","recycles","takes the bus"
"1992","600c50439b60d826f3052f7d","16",36,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",6,4.2,4,2,"vegetarian","takes train (does not fly)","100% renewable energy supply","regional and imported","recycles","takes the bus"
"1993","600c50439b60d826f3052f7d","2.",36,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",6,4.2,4,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"1994","600c50439b60d826f3052f7d","3.",36,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",6,4.2,7,7,"vegetarian","takes train (does not fly)","mixed energy supply","regional and imported","does not recycle","takes the bus"
"1995","600c50439b60d826f3052f7d","4.",36,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",6,4.2,4,10,"meat-based","flies 2/year","100% renewable energy supply","only regional","does not recycle","take the bike"
"1996","600c50439b60d826f3052f7d","5.",36,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",6,4.2,9,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
"1997","600c50439b60d826f3052f7d","6.",36,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",6,4.2,6,6,"vegetarian","flies 2/year","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"1998","600c50439b60d826f3052f7d","7.",36,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",6,4.2,6,14,"vegetarian","flies 2/year","mixed energy supply","only regional","recycles","takes the bus"
"1999","600c50439b60d826f3052f7d","8.",36,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",6,4.2,4,5,"vegetarian","takes train (does not fly)","mixed energy supply","only regional","does not recycle","take the bike"
"2000","600c50439b60d826f3052f7d","9.",36,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",6,4.2,4,9,"vegetarian","flies 2/year","100% renewable energy supply","only regional","does not recycle","takes the bus"
"2001","6026b621a46afb3bc557fe0b","1.",32,"Female","23.001£ to 30.500£","Further education",5,"left-leaning",4.25,8.2,3,13,"vegetarian","flies 2/year","mixed energy supply","regional and imported","recycles","take the bike"
"2002","6026b621a46afb3bc557fe0b","10",32,"Female","23.001£ to 30.500£","Further education",5,"left-leaning",4.25,8.2,6,6,"vegetarian","flies 2/year","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"2003","6026b621a46afb3bc557fe0b","11",32,"Female","23.001£ to 30.500£","Further education",5,"left-leaning",4.25,8.2,6,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"2004","6026b621a46afb3bc557fe0b","12",32,"Female","23.001£ to 30.500£","Further education",5,"left-leaning",4.25,8.2,6,15,"meat-based","flies 2/year","mixed energy supply","only regional","does not recycle","take the bike"
"2005","6026b621a46afb3bc557fe0b","13",32,"Female","23.001£ to 30.500£","Further education",5,"left-leaning",4.25,8.2,5,9,"vegetarian","flies 2/year","100% renewable energy supply","only regional","does not recycle","takes the bus"
